Time,CH A,CH B,
7.12856E+0,-7.29126E+0,2.91E-2,
7.15358E+0,-7.89126E+0,-5.709E-1,
7.17859E+0,-7.29126E+0,2.91E-2,
7.2036E+0,-7.69126E+0,-5.709E-1,
7.22861E+0,-7.09126E+0,2.291E-1,
7.25363E+0,-7.49126E+0,-5.709E-1,
7.27864E+0,-6.89126E+0,2.91E-2,
7.30365E+0,-7.49126E+0,-5.709E-1,
7.32866E+0,-6.69126E+0,2.291E-1,
7.35368E+0,-7.09126E+0,-5.709E-1,
7.37869E+0,-6.29126E+0,2.91E-2,
7.4037E+0,-6.89126E+0,-5.709E-1,
7.42871E+0,-6.09126E+0,2.291E-1,
7.45373E+0,-6.49126E+0,-5.709E-1,
7.47874E+0,-5.89126E+0,2.91E-2,
7.50375E+0,-6.29126E+0,-5.709E-1,
7.52876E+0,-5.69126E+0,2.91E-2,
7.55378E+0,-6.09126E+0,-5.709E-1,
7.57879E+0,-5.29126E+0,2.91E-2,
7.6038E+0,-5.89126E+0,-5.709E-1,
7.62881E+0,-5.09126E+0,2.291E-1,
7.65383E+0,-5.49126E+0,-5.709E-1,
7.67884E+0,-4.89126E+0,2.91E-2,
7.70385E+0,-5.09126E+0,-5.709E-1,
7.72886E+0,-4.49126E+0,2.91E-2,
7.75388E+0,-4.89126E+0,-3.709E-1,
7.77889E+0,-4.29126E+0,2.291E-1,
7.8039E+0,-4.69126E+0,-5.709E-1,
7.82891E+0,-4.09126E+0,2.291E-1,
7.85393E+0,-4.49126E+0,-5.709E-1,
7.87894E+0,-3.69126E+0,2.91E-2,
7.90395E+0,-4.09126E+0,-5.709E-1,
7.92896E+0,-3.49126E+0,2.91E-2,
7.95398E+0,-3.89126E+0,-5.709E-1,
7.97899E+0,-3.29126E+0,2.91E-2,
8.004E+0,-3.69126E+0,-5.709E-1,
8.02901E+0,-2.89126E+0,2.91E-2,
8.05403E+0,-3.49126E+0,-5.709E-1,
8.07904E+0,-2.69126E+0,2.91E-2,
8.10405E+0,-3.29126E+0,-5.709E-1,
8.12906E+0,-2.49126E+0,2.291E-1,
8.15408E+0,-2.89126E+0,-5.709E-1,
8.17909E+0,-2.09126E+0,2.91E-2,
8.2041E+0,-2.49126E+0,-5.709E-1,
8.22911E+0,-1.89126E+0,2.91E-2,
8.25413E+0,-2.29126E+0,-5.709E-1,
8.27914E+0,-1.69126E+0,2.91E-2,
8.30415E+0,-2.09126E+0,-5.709E-1,
8.32916E+0,-1.29126E+0,2.291E-1,
8.35418E+0,-1.69126E+0,-5.709E-1,
8.37919E+0,-1.09126E+0,2.91E-2,
8.4042E+0,-1.49126E+0,-5.709E-1,
8.42921E+0,-6.9126E-1,2.91E-2,
8.45423E+0,-1.09126E+0,-5.709E-1,
8.47924E+0,-4.9126E-1,2.91E-2,
8.50425E+0,-8.9126E-1,-5.709E-1,
8.52926E+0,-9.126E-2,2.291E-1,
8.55428E+0,-4.9126E-1,-5.709E-1,
8.57929E+0,1.0874E-1,2.91E-2,
8.6043E+0,-2.9126E-1,-3.709E-1,
8.62931E+0,7.0874E-1,2.291E-1,
8.65433E+0,1.0874E-1,-5.709E-1,
8.67934E+0,9.0874E-1,2.91E-2,
8.70435E+0,5.0874E-1,-5.709E-1,
8.72936E+0,1.30874E+0,2.291E-1,
8.75438E+0,9.0874E-1,-5.709E-1,
8.77939E+0,1.70874E+0,2.91E-2,
8.8044E+0,1.10874E+0,-5.709E-1,
8.82941E+0,1.90874E+0,2.91E-2,
8.85443E+0,1.50874E+0,-3.709E-1,
8.87944E+0,2.30874E+0,2.91E-2,
8.90445E+0,1.90874E+0,-5.709E-1,
8.92946E+0,2.70874E+0,2.91E-2,
8.95448E+0,2.30874E+0,-5.709E-1,
8.97949E+0,2.90874E+0,2.91E-2,
9.0045E+0,2.50874E+0,-5.709E-1,
9.02951E+0,3.50874E+0,2.91E-2,
9.05453E+0,2.90874E+0,-5.709E-1,
9.07954E+0,3.70874E+0,2.291E-1,
9.10455E+0,3.10874E+0,-5.709E-1,
9.12956E+0,3.90874E+0,2.291E-1,
9.15458E+0,3.50874E+0,-5.709E-1,
9.17959E+0,4.30874E+0,2.91E-2,
9.2046E+0,3.70874E+0,-5.709E-1,
9.22961E+0,4.50874E+0,2.91E-2,
9.25463E+0,3.90874E+0,-5.709E-1,
9.27964E+0,4.50874E+0,2.291E-1,
9.30465E+0,4.10874E+0,-5.709E-1,
9.32966E+0,4.70874E+0,2.91E-2,
9.35468E+0,4.10874E+0,-5.709E-1,
9.37969E+0,4.70874E+0,2.291E-1,
9.4047E+0,3.90874E+0,-5.709E-1,
9.42971E+0,4.70874E+0,2.91E-2,
9.45473E+0,3.70874E+0,-5.709E-1,
9.47974E+0,4.50874E+0,2.91E-2,
9.50475E+0,3.50874E+0,-5.709E-1,
9.52976E+0,4.30874E+0,2.291E-1,
9.55478E+0,3.10874E+0,-5.709E-1,
9.57979E+0,4.10874E+0,2.91E-2,
9.6048E+0,2.90874E+0,-5.709E-1,
9.62981E+0,3.50874E+0,2.291E-1,
9.65483E+0,2.30874E+0,-5.709E-1,
9.67984E+0,3.10874E+0,2.291E-1,
9.70485E+0,1.70874E+0,-5.709E-1,
9.72986E+0,2.70874E+0,2.91E-2,
9.75488E+0,1.30874E+0,-5.709E-1,
9.77989E+0,2.10874E+0,2.291E-1,
9.8049E+0,5.0874E-1,-5.709E-1,
9.82991E+0,1.50874E+0,2.291E-1,
9.85493E+0,-2.9126E-1,-5.709E-1,
9.87994E+0,9.0874E-1,2.291E-1,
9.90495E+0,-8.9126E-1,-5.709E-1,
9.92996E+0,3.0874E-1,2.291E-1,
9.95498E+0,-1.49126E+0,-5.709E-1,
9.97999E+0,-2.9126E-1,2.91E-2,
1.0005E+1,-2.09126E+0,-5.709E-1,
1.003E+1,-1.09126E+0,2.91E-2,
1.0055E+1,-2.69126E+0,-5.709E-1,
1.008E+1,-1.69126E+0,2.91E-2,
1.01051E+1,-3.29126E+0,-5.709E-1,
1.01301E+1,-2.29126E+0,2.291E-1,
1.01551E+1,-3.69126E+0,-5.709E-1,
1.01801E+1,-2.69126E+0,2.91E-2,
1.02051E+1,-4.09126E+0,-3.709E-1,
1.02301E+1,-3.29126E+0,2.91E-2,
1.02551E+1,-4.69126E+0,-5.709E-1,
1.02801E+1,-3.89126E+0,2.91E-2,
1.03052E+1,-5.09126E+0,-5.709E-1,
1.03302E+1,-4.09126E+0,2.91E-2,
1.03552E+1,-5.29126E+0,-5.709E-1,
1.03802E+1,-4.49126E+0,2.91E-2,
1.04052E+1,-5.49126E+0,-5.709E-1,
1.04302E+1,-4.89126E+0,2.91E-2,
1.04552E+1,-5.89126E+0,-5.709E-1,
1.04802E+1,-5.09126E+0,2.91E-2,
1.05053E+1,-6.09126E+0,-7.709E-1,
1.05303E+1,-5.29126E+0,2.91E-2,
1.05553E+1,-6.29126E+0,-5.709E-1,
1.05803E+1,-5.49126E+0,2.291E-1,
1.06053E+1,-6.49126E+0,-3.709E-1,
1.06303E+1,-5.69126E+0,2.291E-1,
1.06553E+1,-6.49126E+0,-5.709E-1,
1.06803E+1,-5.89126E+0,2.91E-2,
1.07054E+1,-6.69126E+0,-5.709E-1,
1.07304E+1,-5.89126E+0,2.291E-1,
1.07554E+1,-6.69126E+0,-5.709E-1,
1.07804E+1,-6.09126E+0,2.91E-2,
1.08054E+1,-6.69126E+0,-5.709E-1,
1.08304E+1,-6.09126E+0,2.91E-2,
1.08554E+1,-6.89126E+0,-5.709E-1,
1.08804E+1,-6.29126E+0,2.91E-2,
1.09055E+1,-6.89126E+0,-5.709E-1,
1.09305E+1,-6.29126E+0,2.291E-1,
1.09555E+1,-6.89126E+0,-5.709E-1,
1.09805E+1,-6.29126E+0,2.291E-1,
1.10055E+1,-6.89126E+0,-5.709E-1,
1.10305E+1,-6.29126E+0,2.91E-2,
1.10555E+1,-6.89126E+0,-5.709E-1,
1.10805E+1,-6.29126E+0,2.291E-1,
1.11056E+1,-6.89126E+0,-5.709E-1,
1.11306E+1,-6.29126E+0,2.291E-1,
1.11556E+1,-6.89126E+0,-5.709E-1,
1.11806E+1,-6.29126E+0,2.291E-1,
1.12056E+1,-6.89126E+0,-5.709E-1,
1.12306E+1,-6.29126E+0,2.91E-2,
1.12556E+1,-6.89126E+0,-5.709E-1,
1.12806E+1,-6.29126E+0,2.91E-2,
1.13057E+1,-6.89126E+0,-5.709E-1,
1.13307E+1,-6.29126E+0,2.291E-1,
1.13557E+1,-6.89126E+0,-5.709E-1,
1.13807E+1,-6.29126E+0,2.91E-2,
1.14057E+1,-6.89126E+0,-5.709E-1,
1.14307E+1,-6.29126E+0,2.291E-1,
1.14557E+1,-6.89126E+0,-5.709E-1,
1.14807E+1,-6.29126E+0,2.91E-2,
1.15058E+1,-6.89126E+0,-5.709E-1,
1.15308E+1,-6.29126E+0,2.91E-2,
1.15558E+1,-6.89126E+0,-5.709E-1,
1.15808E+1,-6.29126E+0,2.91E-2,
1.16058E+1,-6.69126E+0,-5.709E-1,
1.16308E+1,-6.29126E+0,2.291E-1,
1.16558E+1,-6.89126E+0,-5.709E-1,
1.16808E+1,-6.09126E+0,2.291E-1,
1.17059E+1,-6.89126E+0,-5.709E-1,
1.17309E+1,-6.09126E+0,2.291E-1,
1.17559E+1,-6.89126E+0,-5.709E-1,
1.17809E+1,-6.29126E+0,2.291E-1,
1.18059E+1,-6.89126E+0,-5.709E-1,
1.18309E+1,-6.29126E+0,2.91E-2,
1.18559E+1,-6.89126E+0,-5.709E-1,
1.18809E+1,-6.29126E+0,2.91E-2,
1.1906E+1,-6.89126E+0,-5.709E-1,
1.1931E+1,-6.29126E+0,2.91E-2,
1.1956E+1,-6.89126E+0,-5.709E-1,
1.1981E+1,-6.29126E+0,2.91E-2,
1.2006E+1,-6.89126E+0,-5.709E-1,
1.2031E+1,-6.29126E+0,2.291E-1,
1.2056E+1,-6.89126E+0,-3.709E-1,
1.2081E+1,-6.29126E+0,2.291E-1,
1.21061E+1,-6.89126E+0,-5.709E-1,
1.21311E+1,-6.29126E+0,2.291E-1,
1.21561E+1,-6.89126E+0,-5.709E-1,
1.21811E+1,-6.29126E+0,2.91E-2,
1.22061E+1,-6.89126E+0,-3.709E-1,
1.22311E+1,-6.29126E+0,2.91E-2,
1.22561E+1,-7.09126E+0,-5.709E-1,
1.22811E+1,-6.49126E+0,2.91E-2,
1.23062E+1,-7.09126E+0,-7.709E-1,
1.23312E+1,-6.29126E+0,2.291E-1,
1.23562E+1,-6.89126E+0,-5.709E-1,
1.23812E+1,-6.49126E+0,2.91E-2,
1.24062E+1,-7.09126E+0,-5.709E-1,
1.24312E+1,-6.49126E+0,2.91E-2,
1.24562E+1,-7.09126E+0,-5.709E-1,
1.24812E+1,-6.49126E+0,2.91E-2,
1.25063E+1,-7.09126E+0,-5.709E-1,
1.25313E+1,-6.49126E+0,2.91E-2,
1.25563E+1,-7.29126E+0,-3.709E-1,
1.25813E+1,-6.49126E+0,2.91E-2,
1.26063E+1,-7.29126E+0,-5.709E-1,
1.26313E+1,-6.69126E+0,2.291E-1,
1.26563E+1,-7.29126E+0,-5.709E-1,
1.26813E+1,-6.69126E+0,2.91E-2,
1.27064E+1,-7.29126E+0,-5.709E-1,
1.27314E+1,-6.69126E+0,2.291E-1,
1.27564E+1,-7.29126E+0,-5.709E-1,
1.27814E+1,-6.69126E+0,2.91E-2,
1.28064E+1,-7.49126E+0,-5.709E-1,
1.28314E+1,-6.89126E+0,2.291E-1,
1.28564E+1,-7.69126E+0,-5.709E-1,
1.28814E+1,-6.89126E+0,2.91E-2,
1.29065E+1,-7.49126E+0,-5.709E-1,
1.29315E+1,-6.89126E+0,2.91E-2,
1.29565E+1,-7.69126E+0,-5.709E-1,
1.29815E+1,-7.09126E+0,2.91E-2,
1.30065E+1,-7.69126E+0,-5.709E-1,
1.30315E+1,-7.09126E+0,2.91E-2,
1.30565E+1,-7.89126E+0,-5.709E-1,
1.30815E+1,-7.09126E+0,2.91E-2,
1.31066E+1,-7.89126E+0,-5.709E-1,
1.31316E+1,-7.09126E+0,2.91E-2,
1.31566E+1,-7.89126E+0,-5.709E-1,
1.31816E+1,-7.29126E+0,2.91E-2,
1.32066E+1,-7.89126E+0,-5.709E-1,
1.32316E+1,-7.29126E+0,2.91E-2,
1.32566E+1,-8.09126E+0,-5.709E-1,
1.32816E+1,-7.29126E+0,2.91E-2,
1.33067E+1,-8.09126E+0,-5.709E-1,
1.33317E+1,-7.49126E+0,2.91E-2,
1.33567E+1,-8.09126E+0,-5.709E-1,
1.33817E+1,-7.49126E+0,2.91E-2,
1.34067E+1,-8.09126E+0,-5.709E-1,
1.34317E+1,-7.49126E+0,2.91E-2,
1.34567E+1,-8.29126E+0,-5.709E-1,
1.34817E+1,-7.69126E+0,2.91E-2,
1.35068E+1,-8.29126E+0,-5.709E-1,
1.35318E+1,-7.69126E+0,2.91E-2,
1.35568E+1,-8.29126E+0,-5.709E-1,
1.35818E+1,-7.69126E+0,2.91E-2,
1.36068E+1,-8.29126E+0,-5.709E-1,
1.36318E+1,-7.69126E+0,2.91E-2,
1.36568E+1,-8.49126E+0,-3.709E-1,
1.36818E+1,-7.89126E+0,2.291E-1,
1.37069E+1,-8.29126E+0,-5.709E-1,
1.37319E+1,-7.69126E+0,2.91E-2,
1.37569E+1,-8.49126E+0,-5.709E-1,
